gvkey,permno,adate,qdate,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER,cusip
181269,91161,2015-12-31,2016-09-30,2017-01-31,18.232,0.927,12.919,-77.586,-77.586,-75.000,-75.000,0.268,10.970,2.150,-0.004,0.038,0.015,0.066,0.002,0.028,0.064,-0.014,0.033,0.291,-0.015,0.035,-0.015,0.035,0.027,0.107,0.546,0.355,0.527,0.394,0.087,0.059,0.401,0.359,0.136,0.391,6.311,0.326,0.421,0.504,0.282,0.181,0.011,0.311,1.062,0.598,0.522,0.530,1.292,0.744,1.084,0.953,1.356,2.116,38.712,9.097,1.625,25.745,23.890,2.193,4.019,6.626,0.000,0.000,0.000,-0.046,0.927,,2.13%,GPRE,39322210
181269,91161,2016-12-31,2016-12-31,2017-02-28,20.578,0.939,12.129,73.676,73.676,89.464,89.464,0.280,11.525,1.728,0.003,0.053,0.028,0.082,0.011,0.037,0.081,0.011,0.055,0.205,0.013,0.056,0.013,0.064,0.047,0.112,0.490,0.444,0.629,0.476,0.086,0.059,0.233,0.422,0.158,0.442,6.177,0.294,0.390,0.512,0.302,0.139,0.054,0.299,1.296,0.780,0.609,0.601,1.771,1.203,1.810,0.599,0.972,1.682,38.293,8.066,1.538,25.926,17.730,1.936,3.955,8.409,0.000,0.000,0.000,-0.033,0.954,1.539,1.92%,GPRE,39322210
181269,91161,2016-12-31,2016-12-31,2017-03-31,20.589,0.939,12.129,72.794,72.794,88.393,88.393,0.281,11.532,1.728,0.003,0.053,0.028,0.082,0.011,0.037,0.081,0.011,0.055,0.205,0.013,0.056,0.013,0.064,0.047,0.112,0.490,0.444,0.629,0.476,0.086,0.059,0.233,0.422,0.158,0.442,6.177,0.294,0.390,0.512,0.302,0.139,0.054,0.299,1.296,0.780,0.609,0.601,1.771,1.203,1.810,0.599,0.972,1.682,38.293,8.066,1.538,25.926,17.730,1.936,3.955,8.409,0.000,0.000,0.000,-0.033,0.954,1.521,1.94%,GPRE,39322210
181269,91161,2016-12-31,2016-12-31,2017-04-30,19.133,0.939,12.129,67.647,67.647,82.143,82.143,0.261,10.716,1.728,0.003,0.053,0.028,0.082,0.011,0.037,0.081,0.011,0.055,0.205,0.013,0.056,0.013,0.064,0.047,0.112,0.490,0.444,0.629,0.476,0.086,0.059,0.233,0.422,0.158,0.442,6.177,0.294,0.390,0.512,0.302,0.139,0.054,0.299,1.296,0.780,0.609,0.601,1.771,1.203,1.810,0.599,0.972,1.682,38.293,8.066,1.538,25.926,17.730,1.936,3.955,8.409,0.000,0.000,0.000,-0.033,0.887,1.413,2.09%,GPRE,39322210
181269,91161,2016-12-31,2017-03-31,2017-05-31,18.324,1.032,8.431,24.540,24.826,27.025,27.025,0.241,6.753,1.846,0.009,0.064,0.038,0.094,0.020,0.044,0.107,0.035,0.080,0.205,0.038,0.068,0.038,0.090,0.068,0.147,0.510,0.415,0.592,0.449,0.088,0.062,0.290,0.395,0.145,0.432,4.273,0.299,0.385,0.528,0.459,0.255,0.054,0.502,1.171,0.723,0.573,0.570,1.540,1.520,2.255,0.755,1.150,1.902,40.469,8.625,1.577,25.899,23.615,2.161,4.237,7.932,0.000,0.000,0.000,-0.044,0.865,,2.25%,GPRE,39322210
181269,91161,2016-12-31,2017-03-31,2017-06-30,18.287,1.032,8.431,23.621,23.895,26.013,26.013,0.240,6.739,1.846,0.009,0.064,0.038,0.094,0.020,0.044,0.107,0.035,0.080,0.205,0.038,0.068,0.038,0.090,0.068,0.147,0.510,0.415,0.592,0.449,0.088,0.062,0.290,0.395,0.145,0.432,4.273,0.299,0.385,0.528,0.459,0.255,0.054,0.502,1.171,0.723,0.573,0.570,1.540,1.520,2.255,0.755,1.150,1.902,40.469,8.625,1.577,25.899,23.615,2.161,4.237,7.932,0.000,0.000,0.000,-0.044,0.863,,2.34%,GPRE,39322210
181269,91161,2016-12-31,2017-03-31,2017-07-31,17.575,1.032,8.431,22.701,22.965,25.000,25.000,0.231,6.477,1.846,0.009,0.064,0.038,0.094,0.020,0.044,0.107,0.035,0.080,0.205,0.038,0.068,0.038,0.090,0.068,0.147,0.510,0.415,0.592,0.449,0.088,0.062,0.290,0.395,0.145,0.432,4.273,0.299,0.385,0.528,0.459,0.255,0.054,0.502,1.171,0.723,0.573,0.570,1.540,1.520,2.255,0.755,1.150,1.902,40.469,8.625,1.577,25.899,23.615,2.161,4.237,7.932,0.000,0.000,0.000,-0.044,0.829,,2.43%,GPRE,39322210
181269,91161,2016-12-31,2017-06-30,2017-08-31,16.486,1.170,9.963,71.346,74.200,115.938,115.938,0.217,11.378,-7.769,0.002,0.057,0.029,0.087,0.009,0.040,0.091,0.007,0.058,0.205,0.008,0.054,0.008,0.067,0.051,0.131,0.499,0.433,0.616,0.464,0.090,0.063,0.236,0.443,0.147,0.446,5.200,0.297,0.376,0.533,0.388,0.129,0.054,0.156,1.194,0.761,0.589,0.584,1.628,1.099,1.552,0.627,0.991,1.779,44.157,7.819,1.494,25.851,23.046,2.061,4.127,8.669,0.000,0.000,0.000,-0.027,0.772,,2.59%,GPRE,39322210
181269,91161,2016-12-31,2017-06-30,2017-09-30,17.769,1.170,9.963,77.500,80.600,125.938,125.938,0.234,12.263,-7.769,0.002,0.057,0.029,0.087,0.009,0.040,0.091,0.007,0.058,0.205,0.008,0.054,0.008,0.067,0.051,0.131,0.499,0.433,0.616,0.464,0.090,0.063,0.236,0.443,0.147,0.446,5.200,0.297,0.376,0.533,0.388,0.129,0.054,0.156,1.194,0.761,0.589,0.584,1.628,1.099,1.552,0.627,0.991,1.779,44.157,7.819,1.494,25.851,23.046,2.061,4.127,8.669,0.000,0.000,0.000,-0.027,0.832,,2.38%,GPRE,39322210
181269,91161,2016-12-31,2017-06-30,2017-10-31,16.226,1.170,9.963,70.769,73.600,115.000,115.000,0.213,11.198,-7.769,0.002,0.057,0.029,0.087,0.009,0.040,0.091,0.007,0.058,0.205,0.008,0.054,0.008,0.067,0.051,0.131,0.499,0.433,0.616,0.464,0.090,0.063,0.236,0.443,0.147,0.446,5.200,0.297,0.376,0.533,0.388,0.129,0.054,0.156,1.194,0.761,0.589,0.584,1.628,1.099,1.552,0.627,0.991,1.779,44.157,7.819,1.494,25.851,23.046,2.061,4.127,8.669,0.000,0.000,0.000,-0.027,0.760,,2.61%,GPRE,39322210
181269,91161,2016-12-31,2017-09-30,2017-11-30,14.232,1.141,10.324,15.180,14.402,17.737,17.737,0.192,-6.921,1.169,0.009,0.056,0.026,0.087,0.001,0.049,0.085,0.034,0.049,0.205,0.039,0.070,0.039,0.059,0.044,0.126,0.492,0.442,0.651,0.473,0.095,0.065,0.195,0.500,0.139,0.463,5.722,0.321,0.393,0.522,0.341,-0.170,0.054,0.299,1.266,0.795,0.603,0.601,1.721,1.445,1.253,0.496,0.823,1.648,49.922,6.777,1.450,26.686,22.535,2.037,4.139,9.444,0.000,0.000,0.000,0.055,0.733,,2.85%,GPRE,39322210
181269,91161,2016-12-31,2017-09-30,2017-12-31,14.205,1.141,10.324,15.180,14.402,17.737,17.737,0.192,-6.908,1.169,0.009,0.056,0.026,0.087,0.001,0.049,0.085,0.034,0.049,0.205,0.039,0.070,0.039,0.059,0.044,0.126,0.492,0.442,0.651,0.473,0.095,0.065,0.195,0.500,0.139,0.463,5.722,0.321,0.393,0.522,0.341,-0.170,0.054,0.299,1.266,0.795,0.603,0.601,1.721,1.445,1.253,0.496,0.823,1.648,49.922,6.777,1.450,26.686,22.535,2.037,4.139,9.444,0.000,0.000,0.000,0.055,0.731,,2.85%,GPRE,39322210
181269,91161,2016-12-31,2017-09-30,2018-01-31,14.753,1.141,10.324,15.766,14.957,18.421,18.421,0.199,-7.175,1.169,0.009,0.056,0.026,0.087,0.001,0.049,0.085,0.034,0.049,0.205,0.039,0.070,0.039,0.059,0.044,0.126,0.492,0.442,0.651,0.473,0.095,0.065,0.195,0.500,0.139,0.463,5.722,0.321,0.393,0.522,0.341,-0.170,0.054,0.299,1.266,0.795,0.603,0.601,1.721,1.445,1.253,0.496,0.823,1.648,49.922,6.777,1.450,26.686,22.535,2.037,4.139,9.444,0.000,0.000,0.000,0.055,0.759,,2.74%,GPRE,39322210
181269,91161,2017-12-31,2017-12-31,2018-02-28,13.336,1.443,13.774,42.558,42.558,12.449,12.449,0.209,-4.701,0.309,0.017,0.041,0.012,0.073,-0.012,0.057,0.056,0.061,0.020,,0.068,0.083,0.068,0.027,0.018,0.094,0.516,0.420,0.745,0.449,0.099,0.062,0.163,0.590,0.131,0.489,9.131,0.436,0.514,0.445,0.168,-0.180,-0.093,,1.466,0.768,0.620,0.625,1.831,1.796,0.544,0.316,0.558,1.361,56.299,5.882,1.359,22.803,18.226,1.969,3.817,11.231,0.000,0.000,0.000,0.083,0.752,0.097,2.62%,GPRE,39322210
181269,91161,2017-12-31,2017-12-31,2018-03-31,12.339,1.443,13.774,39.070,39.070,11.429,11.429,0.193,-4.349,0.309,0.017,0.041,0.012,0.073,-0.012,0.057,0.056,0.061,0.020,,0.068,0.083,0.068,0.027,0.018,0.094,0.516,0.420,0.745,0.449,0.099,0.062,0.163,0.590,0.131,0.489,9.131,0.436,0.514,0.445,0.168,-0.180,-0.093,,1.466,0.768,0.620,0.625,1.831,1.796,0.544,0.316,0.558,1.361,56.299,5.882,1.359,22.803,18.226,1.969,3.817,11.231,0.000,0.000,0.000,0.083,0.696,0.089,2.86%,GPRE,39322210
181269,91161,2017-12-31,2017-12-31,2018-04-30,13.661,1.443,13.774,43.256,43.256,12.653,12.653,0.214,-4.815,0.309,0.017,0.041,0.012,0.073,-0.012,0.057,0.056,0.061,0.020,,0.068,0.083,0.068,0.027,0.018,0.094,0.516,0.420,0.745,0.449,0.099,0.062,0.163,0.590,0.131,0.489,9.131,0.436,0.514,0.445,0.168,-0.180,-0.093,,1.466,0.768,0.620,0.625,1.831,1.796,0.544,0.316,0.558,1.361,56.299,5.882,1.359,22.803,18.226,1.969,3.817,11.231,0.000,0.000,0.000,0.083,0.770,0.099,2.58%,GPRE,39322210
181269,91161,2017-12-31,2018-03-31,2018-05-31,17.033,1.413,15.948,-177.92,-82.115,29.653,29.653,0.235,-5.437,0.991,0.011,0.034,0.005,0.065,-0.018,0.049,0.050,0.041,0.010,,0.045,0.075,0.045,0.013,0.009,0.093,0.505,0.430,0.708,0.460,0.104,0.063,0.167,0.562,0.143,0.488,9.961,0.393,0.457,0.487,0.176,-0.224,-0.093,,1.347,0.789,0.607,0.612,1.745,1.505,0.254,0.366,0.651,1.486,61.535,5.785,1.434,24.301,23.225,2.083,4.121,10.623,0.000,0.000,0.000,0.079,0.899,,2.25%,GPRE,39322210
181269,91161,2017-12-31,2018-03-31,2018-06-30,14.618,1.413,15.948,-152.50,-70.385,25.417,25.417,0.202,-4.666,0.991,0.011,0.034,0.005,0.065,-0.018,0.049,0.050,0.041,0.010,,0.045,0.075,0.045,0.013,0.009,0.093,0.505,0.430,0.708,0.460,0.104,0.063,0.167,0.562,0.143,0.488,9.961,0.393,0.457,0.487,0.176,-0.224,-0.093,,1.347,0.789,0.607,0.612,1.745,1.505,0.254,0.366,0.651,1.486,61.535,5.785,1.434,24.301,23.225,2.083,4.121,10.623,0.000,0.000,0.000,0.079,0.772,,2.62%,GPRE,39322210
181269,91161,2017-12-31,2018-03-31,2018-07-31,13.258,1.413,15.948,-138.33,-63.846,23.056,23.056,0.183,-4.232,0.991,0.011,0.034,0.005,0.065,-0.018,0.049,0.050,0.041,0.010,,0.045,0.075,0.045,0.013,0.009,0.093,0.505,0.430,0.708,0.460,0.104,0.063,0.167,0.562,0.143,0.488,9.961,0.393,0.457,0.487,0.176,-0.224,-0.093,,1.347,0.789,0.607,0.612,1.745,1.505,0.254,0.366,0.651,1.486,61.535,5.785,1.434,24.301,23.225,2.083,4.121,10.623,0.000,0.000,0.000,0.079,0.700,,2.89%,GPRE,39322210
181269,91161,2017-12-31,2018-06-30,2018-08-31,14.122,1.269,16.601,-177.50,-73.958,21.646,16.136,0.214,-7.254,0.914,0.013,0.036,0.006,0.070,-0.020,0.058,0.048,0.045,0.009,,0.049,0.077,0.049,0.012,0.008,0.090,0.506,0.430,0.730,0.459,0.100,0.059,0.167,0.574,0.141,0.499,10.648,0.411,0.475,0.482,0.162,-0.131,-0.093,,1.395,0.805,0.610,0.617,1.762,1.566,0.241,0.352,0.627,1.471,73.893,4.897,1.289,21.383,21.768,1.884,3.721,9.440,0.000,0.000,0.000,0.056,0.764,0.430,2.70%,GPRE,39322210
181269,91161,2017-12-31,2018-06-30,2018-09-30,13.681,1.269,16.601,-172.00,-71.667,20.976,15.636,0.207,-7.028,0.914,0.013,0.036,0.006,0.070,-0.020,0.058,0.048,0.045,0.009,,0.049,0.077,0.049,0.012,0.008,0.090,0.506,0.430,0.730,0.459,0.100,0.059,0.167,0.574,0.141,0.499,10.648,0.411,0.475,0.482,0.162,-0.131,-0.093,,1.395,0.805,0.610,0.617,1.762,1.566,0.241,0.352,0.627,1.471,73.893,4.897,1.289,21.383,21.768,1.884,3.721,9.440,0.000,0.000,0.000,0.056,0.740,0.417,2.79%,GPRE,39322210
181269,91161,2017-12-31,2018-06-30,2018-10-31,13.554,1.269,16.601,-170.40,-71.000,20.780,15.491,0.206,-6.962,0.914,0.013,0.036,0.006,0.070,-0.020,0.058,0.048,0.045,0.009,,0.049,0.077,0.049,0.012,0.008,0.090,0.506,0.430,0.730,0.459,0.100,0.059,0.167,0.574,0.141,0.499,10.648,0.411,0.475,0.482,0.162,-0.131,-0.093,,1.395,0.805,0.610,0.617,1.762,1.566,0.241,0.352,0.627,1.471,73.893,4.897,1.289,21.383,21.768,1.884,3.721,9.440,0.000,0.000,0.000,0.056,0.734,0.413,2.82%,GPRE,39322210
181269,91161,2017-12-31,2018-09-30,2018-11-30,13.626,1.292,20.306,-10.833,-10.833,-67.708,325.000,0.203,14.385,0.309,-0.001,0.031,-0.002,0.064,-0.024,0.047,0.038,-0.003,-0.002,,-0.003,0.051,-0.003,-0.004,-0.002,0.079,0.511,0.425,0.750,0.454,0.103,0.058,0.157,0.596,0.143,0.506,13.292,0.433,0.497,0.468,0.125,0.057,-0.093,-0.432,1.421,0.795,0.612,0.620,1.777,0.966,-0.071,0.316,0.574,1.422,81.567,4.505,1.240,20.089,21.718,1.838,3.599,9.668,0.000,0.000,0.000,-0.019,0.731,,2.95%,GPRE,39322210
181269,91161,2017-12-31,2018-09-30,2018-12-31,10.910,1.292,20.306,-8.740,-8.740,-54.625,262.200,0.162,11.518,0.309,-0.001,0.031,-0.002,0.064,-0.024,0.047,0.038,-0.003,-0.002,,-0.003,0.051,-0.003,-0.004,-0.002,0.079,0.511,0.425,0.750,0.454,0.103,0.058,0.157,0.596,0.143,0.506,13.292,0.433,0.497,0.468,0.125,0.057,-0.093,-0.432,1.421,0.795,0.612,0.620,1.777,0.966,-0.071,0.316,0.574,1.422,81.567,4.505,1.240,20.089,21.718,1.838,3.599,9.668,0.000,0.000,0.000,-0.019,0.585,,3.66%,GPRE,39322210
181269,91161,2017-12-31,2018-09-30,2019-01-31,11.825,1.292,20.306,-9.473,-9.473,-59.208,284.200,0.176,12.484,0.309,-0.001,0.031,-0.002,0.064,-0.024,0.047,0.038,-0.003,-0.002,,-0.003,0.051,-0.003,-0.004,-0.002,0.079,0.511,0.425,0.750,0.454,0.103,0.058,0.157,0.596,0.143,0.506,13.292,0.433,0.497,0.468,0.125,0.057,-0.093,-0.432,1.421,0.795,0.612,0.620,1.777,0.966,-0.071,0.316,0.574,1.422,81.567,4.505,1.240,20.089,21.718,1.838,3.599,9.668,0.000,0.000,0.000,-0.019,0.634,,3.38%,GPRE,39322210
181269,91161,2018-12-31,2018-12-31,2019-02-28,12.592,1.776,19.537,-6.753,-6.753,40.000,40.000,0.167,16.430,1.218,0.004,0.019,-0.008,0.048,0.005,0.040,0.029,0.016,-0.015,-0.836,0.017,0.066,0.017,-0.022,-0.014,0.084,0.696,0.219,0.655,0.240,0.165,0.078,0.276,0.609,0.093,0.402,12.176,0.665,0.723,0.259,0.088,0.047,0.034,-0.134,1.301,0.312,0.520,0.525,1.218,1.181,-0.346,0.382,0.566,1.447,66.935,5.057,1.537,28.436,20.316,2.824,4.059,10.305,0.000,0.000,0.000,-0.009,0.669,0.295,3.08%,GPRE,39322210
181269,91161,2018-12-31,2018-12-31,2019-03-31,13.578,1.776,19.537,-7.221,-7.221,42.769,42.769,0.180,17.716,1.218,0.004,0.019,-0.008,0.048,0.005,0.040,0.029,0.016,-0.015,-0.836,0.017,0.066,0.017,-0.022,-0.014,0.084,0.696,0.219,0.655,0.240,0.165,0.078,0.276,0.609,0.093,0.402,12.176,0.665,0.723,0.259,0.088,0.047,0.034,-0.134,1.301,0.312,0.520,0.525,1.218,1.181,-0.346,0.382,0.566,1.447,66.935,5.057,1.537,28.436,20.316,2.824,4.059,10.305,0.000,0.000,0.000,-0.009,0.721,0.315,2.88%,GPRE,39322210
181269,91161,2018-12-31,2018-12-31,2019-04-30,14.139,1.776,19.537,-7.519,-7.519,44.538,44.538,0.187,18.449,1.218,0.004,0.019,-0.008,0.048,0.005,0.040,0.029,0.016,-0.015,-0.836,0.017,0.066,0.017,-0.022,-0.014,0.084,0.696,0.219,0.655,0.240,0.165,0.078,0.276,0.609,0.093,0.402,12.176,0.665,0.723,0.259,0.088,0.047,0.034,-0.134,1.301,0.312,0.520,0.525,1.218,1.181,-0.346,0.382,0.566,1.447,66.935,5.057,1.537,28.436,20.316,2.824,4.059,10.305,0.000,0.000,0.000,-0.009,0.751,0.328,2.76%,GPRE,39322210
181269,91161,2018-12-31,2019-03-31,2019-05-31,12.635,1.324,-1201.5,-4.424,-4.424,-29.000,-50.192,0.227,9.112,1.218,-0.004,-0.001,-0.038,0.040,-0.007,0.054,-0.001,-0.010,-0.042,-0.836,-0.011,0.042,-0.011,-0.063,-0.041,0.040,0.582,0.345,0.716,0.372,0.114,0.055,0.196,0.620,0.112,0.469,-752.14,0.518,0.581,0.396,-0.002,0.074,0.034,0.098,1.339,0.580,0.571,0.579,1.496,0.841,-1.469,0.337,0.544,1.431,111.358,3.223,0.987,18.619,17.327,1.506,2.587,6.904,0.000,0.000,0.000,-0.028,0.591,,3.68%,GPRE,39322210
181269,91161,2018-12-31,2019-03-31,2019-06-30,9.630,1.324,-1201.5,-3.654,-3.654,-23.956,-41.462,0.173,6.945,1.218,-0.004,-0.001,-0.038,0.040,-0.007,0.054,-0.001,-0.010,-0.042,-0.836,-0.011,0.042,-0.011,-0.063,-0.041,0.040,0.582,0.345,0.716,0.372,0.114,0.055,0.196,0.620,0.112,0.469,-752.14,0.518,0.581,0.396,-0.002,0.074,0.034,0.098,1.339,0.580,0.571,0.579,1.496,0.841,-1.469,0.337,0.544,1.431,111.358,3.223,0.987,18.619,17.327,1.506,2.587,6.904,0.000,0.000,0.000,-0.028,0.450,,,GPRE,39322210
181269,91161,2018-12-31,2019-03-31,2019-07-31,9.014,1.324,-1201.5,-3.420,-3.420,-22.422,-38.808,0.162,6.500,1.218,-0.004,-0.001,-0.038,0.040,-0.007,0.054,-0.001,-0.010,-0.042,-0.836,-0.011,0.042,-0.011,-0.063,-0.041,0.040,0.582,0.345,0.716,0.372,0.114,0.055,0.196,0.620,0.112,0.469,-752.14,0.518,0.581,0.396,-0.002,0.074,0.034,0.098,1.339,0.580,0.571,0.579,1.496,0.841,-1.469,0.337,0.544,1.431,111.358,3.223,0.987,18.619,17.327,1.506,2.587,6.904,0.000,0.000,0.000,-0.028,0.422,,,GPRE,39322210
181269,91161,2018-12-31,2019-06-30,2019-08-31,8.960,2.149,-32.798,-2.184,-2.184,-6.220,-5.993,0.128,-8.018,1.218,-0.018,-0.020,-0.054,0.016,-0.021,0.033,-0.021,-0.048,-0.065,-0.836,-0.049,0.021,-0.049,-0.097,-0.061,0.017,0.614,0.308,0.706,0.334,0.124,0.054,0.208,0.628,0.101,0.455,-20.984,0.564,0.625,0.358,-0.063,-0.049,0.034,-0.134,1.308,0.496,0.554,0.564,1.402,0.210,-2.336,0.333,0.533,1.433,106.279,3.352,1.063,21.171,18.655,1.650,2.688,7.080,0.000,0.000,0.000,-0.002,0.354,-3.211,,GPRE,39322210
181269,91161,2018-12-31,2019-06-30,2019-09-30,11.058,2.149,-32.798,-2.818,-2.818,-8.027,-7.734,0.158,-9.895,1.218,-0.018,-0.020,-0.054,0.016,-0.021,0.033,-0.021,-0.048,-0.065,-0.836,-0.049,0.021,-0.049,-0.097,-0.061,0.017,0.614,0.308,0.706,0.334,0.124,0.054,0.208,0.628,0.101,0.455,-20.984,0.564,0.625,0.358,-0.063,-0.049,0.034,-0.134,1.308,0.496,0.554,0.564,1.402,0.210,-2.336,0.333,0.533,1.433,106.279,3.352,1.063,21.171,18.655,1.650,2.688,7.080,0.000,0.000,0.000,-0.002,0.437,-4.144,,GPRE,39322210
181269,91161,2018-12-31,2019-06-30,2019-10-31,12.869,2.149,-32.798,-3.279,-3.279,-9.341,-9.000,0.184,-11.516,1.218,-0.018,-0.020,-0.054,0.016,-0.021,0.033,-0.021,-0.048,-0.065,-0.836,-0.049,0.021,-0.049,-0.097,-0.061,0.017,0.614,0.308,0.706,0.334,0.124,0.054,0.208,0.628,0.101,0.455,-20.984,0.564,0.625,0.358,-0.063,-0.049,0.034,-0.134,1.308,0.496,0.554,0.564,1.402,0.210,-2.336,0.333,0.533,1.433,106.279,3.352,1.063,21.171,18.655,1.650,2.688,7.080,0.000,0.000,0.000,-0.002,0.509,-4.823,,GPRE,39322210
181269,91161,2018-12-31,2019-09-30,2019-11-30,22.712,2.054,-13.544,-3.359,-3.359,-7.093,-7.193,0.240,-11.976,1.218,-0.032,-0.044,-0.075,-0.006,-0.035,0.016,-0.043,-0.081,-0.087,-0.836,-0.082,-0.005,-0.082,-0.130,-0.081,-0.007,0.661,0.253,0.634,0.276,0.141,0.056,0.256,0.588,0.098,0.412,-8.466,0.601,0.665,0.320,-0.143,-0.065,0.034,-0.134,1.163,0.379,0.513,0.523,1.193,-0.564,-3.600,0.385,0.588,1.428,89.306,3.913,1.115,23.410,14.477,1.713,2.592,7.633,0.000,0.000,0.000,-0.013,0.690,-0.084,,GPRE,39322210
181269,91161,2018-12-31,2019-09-30,2019-12-31,23.029,2.054,-13.544,-3.399,-3.399,-7.177,-7.278,0.243,-12.143,1.218,-0.032,-0.044,-0.075,-0.006,-0.035,0.016,-0.043,-0.081,-0.087,-0.836,-0.082,-0.005,-0.082,-0.130,-0.081,-0.007,0.661,0.253,0.634,0.276,0.141,0.056,0.256,0.588,0.098,0.412,-8.466,0.601,0.665,0.320,-0.143,-0.065,0.034,-0.134,1.163,0.379,0.513,0.523,1.193,-0.564,-3.600,0.385,0.588,1.428,89.306,3.913,1.115,23.410,14.477,1.713,2.592,7.633,0.000,0.000,0.000,-0.013,0.699,-0.085,,GPRE,39322210
181269,91161,2018-12-31,2019-09-30,2020-01-31,18.612,2.054,-13.544,-2.747,-2.747,-5.800,-5.882,0.197,-9.814,1.218,-0.032,-0.044,-0.075,-0.006,-0.035,0.016,-0.043,-0.081,-0.087,-0.836,-0.082,-0.005,-0.082,-0.130,-0.081,-0.007,0.661,0.253,0.634,0.276,0.141,0.056,0.256,0.588,0.098,0.412,-8.466,0.601,0.665,0.320,-0.143,-0.065,0.034,-0.134,1.163,0.379,0.513,0.523,1.193,-0.564,-3.600,0.385,0.588,1.428,89.306,3.913,1.115,23.410,14.477,1.713,2.592,7.633,0.000,0.000,0.000,-0.013,0.565,-0.069,,GPRE,39322210
181269,91161,2019-12-31,2019-12-31,2020-02-29,-28.868,1.352,-16.684,-3.206,-3.206,-2.725,-2.737,0.174,-44.203,,-0.069,-0.029,-0.059,0.003,-0.070,-0.023,-0.036,-0.196,-0.089,,-0.197,-0.079,-0.197,-0.126,-0.078,0.004,0.655,0.246,0.540,0.273,0.139,0.053,0.324,0.379,0.170,0.365,-8.791,0.544,0.650,0.339,-0.130,-0.018,-0.011,,0.947,0.375,0.490,0.508,1.108,-3.171,-3.547,0.498,0.766,1.233,68.124,4.880,1.235,21.375,12.301,2.106,3.215,19.166,0.000,0.000,0.000,-0.081,0.560,,,GPRE,39322210
181269,91161,2019-12-31,2019-12-31,2020-03-31,-11.794,1.352,-16.684,-1.297,-1.297,-1.102,-1.107,0.071,-18.060,,-0.069,-0.029,-0.059,0.003,-0.070,-0.023,-0.036,-0.196,-0.089,,-0.197,-0.079,-0.197,-0.126,-0.078,0.004,0.655,0.246,0.540,0.273,0.139,0.053,0.324,0.379,0.170,0.365,-8.791,0.544,0.650,0.339,-0.130,-0.018,-0.011,,0.947,0.375,0.490,0.508,1.108,-3.171,-3.547,0.498,0.766,1.233,68.124,4.880,1.235,21.375,12.301,2.106,3.215,19.166,0.000,0.000,0.000,-0.081,0.229,,,GPRE,39322210
181269,91161,2019-12-31,2019-12-31,2020-04-30,-14.275,1.352,-16.684,-1.570,-1.570,-1.334,-1.340,0.086,-21.858,,-0.069,-0.029,-0.059,0.003,-0.070,-0.023,-0.036,-0.196,-0.089,,-0.197,-0.079,-0.197,-0.126,-0.078,0.004,0.655,0.246,0.540,0.273,0.139,0.053,0.324,0.379,0.170,0.365,-8.791,0.544,0.650,0.339,-0.130,-0.018,-0.011,,0.947,0.375,0.490,0.508,1.108,-3.171,-3.547,0.498,0.766,1.233,68.124,4.880,1.235,21.375,12.301,2.106,3.215,19.166,0.000,0.000,0.000,-0.081,0.277,,,GPRE,39322210
181269,91161,2019-12-31,2020-03-31,2020-05-31,-58.845,4.450,-17.429,-2.457,-2.457,-2.176,-2.256,0.116,10.455,,-0.056,-0.024,-0.051,0.007,-0.068,-0.011,-0.032,-0.174,-0.083,,-0.175,-0.067,-0.175,-0.118,-0.076,0.010,0.648,0.259,0.562,0.286,0.126,0.058,0.273,0.468,0.132,0.386,-11.231,0.539,0.626,0.362,-0.112,0.053,-0.011,-1.727,0.986,0.399,0.491,0.505,1.104,-2.630,-3.340,0.437,0.711,1.335,44.955,7.535,1.457,26.850,17.307,2.122,3.275,14.137,0.000,0.000,0.000,-0.094,0.396,-0.011,,GPRE,39322210
181269,91161,2019-12-31,2020-03-31,2020-06-30,-70.620,4.450,-17.429,-2.935,-2.935,-2.599,-2.695,0.139,12.546,,-0.056,-0.024,-0.051,0.007,-0.068,-0.011,-0.032,-0.174,-0.083,,-0.175,-0.067,-0.175,-0.118,-0.076,0.010,0.648,0.259,0.562,0.286,0.126,0.058,0.273,0.468,0.132,0.386,-11.231,0.539,0.626,0.362,-0.112,0.053,-0.011,-1.727,0.986,0.399,0.491,0.505,1.104,-2.630,-3.340,0.437,0.711,1.335,44.955,7.535,1.457,26.850,17.307,2.122,3.275,14.137,0.000,0.000,0.000,-0.094,0.475,-0.013,,GPRE,39322210
